# 情境：worst_practice｜說明：AI推薦1~10完全沒命中廠商送出的任一職類（不管同中類、同大類，都算沒命中）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
worst_practice,【桃園市/中壢青埔】豪宅日班安管人員 (12H、固定班次),隨扈／安全人員,保全人員／警衛,管理員,,,資材主管,資材人員,智慧製程工程師,門市／店員／專櫃人員,水電工,房務人員,調酒師／吧台人員,PLC／自動控制工程師,ISO品保人員,電機技師／工程師,,0,3
worst_practice,【桃園市/中壢青埔】豪宅夜班安管人員 (12H、固定班次),隨扈／安全人員,保全人員／警衛,管理員,,,資材主管,水電工,資材人員,智慧製程工程師,門市／店員／專櫃人員,房務人員,PLC／自動控制工程師,休閒娛樂事業從業人員,售票／收銀人員,電機技師／工程師,,0,3
worst_practice,新店區 日班機動安官員(46K),隨扈／安全人員,保全人員／警衛,管理員,,,資材人員,調酒師／吧台人員,門市／店員／專櫃人員,資材主管,售票／收銀人員,智慧製程工程師,倉管／物料管理員,生鮮處理人員,冷熱飲調製人員,倉儲物流人員,,0,3
worst_practice,T桃園-【蘆竹區-南崁】強力推薦~優質宅*夜大廳保-288/明天面試，再加薪1000元！,隨扈／安全人員,保全人員／警衛,管理員,,,調酒師／吧台人員,飯店／旅館服務人員,侍酒師,門市／店員／專櫃人員,冷熱飲調製人員,餐飲主管,售票／收銀人員,樓面管理人員,品管／品保主管,外送人員,,0,3
worst_practice,❮桃園區❯ 豪宅夜班特勤人員-藝文特區,隨扈／安全人員,保全人員／警衛,管理員,,,門市／店員／專櫃人員,資材主管,調酒師／吧台人員,售票／收銀人員,冷熱飲調製人員,金融營業人員,房務人員,飯店／旅館服務人員,資材人員,店長／門市管理人員,,0,3
worst_practice,錢櫃林森店－車塔管理人員,隨扈／安全人員,保全人員／警衛,管理員,,,店長／門市管理人員,調酒師／吧台人員,門市／店員／專櫃人員,飯店／旅館主管,售票／收銀人員,冷熱飲調製人員,飯店／旅館服務人員,儲備幹部,資材主管,樓面管理人員,,0,3
worst_practice,台北市 中山、信義區  日班/夜班 安管,隨扈／安全人員,保全人員／警衛,管理員,,,門市／店員／專櫃人員,休閒娛樂事業從業人員,餐飲主管,售票／收銀人員,資材主管,生鮮處理人員,調酒師／吧台人員,飯店／旅館服務人員,店長／門市管理人員,冷熱飲調製人員,,0,3
worst_practice,《信義區 wave 夜店》安管PT,隨扈／安全人員,保全人員／警衛,管理員,,,門市／店員／專櫃人員,調酒師／吧台人員,飯店／旅館服務人員,冷熱飲調製人員,售票／收銀人員,店長／門市管理人員,品管／品保主管,資材主管,ISO品保人員,補習班主任／主管,,0,3
worst_practice,中山區  夜班-代管期大廳安管員(46K),隨扈／安全人員,保全人員／警衛,管理員,,,飯店／旅館服務人員,餐飲主管,調酒師／吧台人員,門市／店員／專櫃人員,侍酒師,售票／收銀人員,休閒娛樂事業從業人員,冷熱飲調製人員,樓面管理人員,店長／門市管理人員,,0,3
worst_practice,崇德館冷凍冰櫃管理人員,電腦操作／資料輸入,禮儀師,管理員,,,冷熱飲調製人員,售票／收銀人員,調酒師／吧台人員,資材主管,專任管理員,飯店／旅館服務人員,門市／店員／專櫃人員,客服主管,產品經理,飯店／旅館櫃檯人員,,0,3
worst_practice,台南市新營、善化區路邊巡場管理師(外勤),外務／快遞／送貨,保全人員／警衛,管理員,,,店長／門市管理人員,產品經理,門市／店員／專櫃人員,資材主管,儲備幹部,品管／品保主管,客服主管,售票／收銀人員,餐飲主管,調酒師／吧台人員,,0,3
worst_practice,豪宅–信義區住宅日班，薪優,不動產經紀人／營業員,保全人員／警衛,管理員,,,房務人員,調酒師／吧台人員,門市／店員／專櫃人員,資材主管,木工,智慧製程工程師,營建雜工／粗工,冷熱飲調製人員,資材人員,PLC／自動控制工程師,,0,3
worst_practice,社區主任【礁溪鎮】Y-46,總幹事,保全人員／警衛,管理員,,,儲備幹部,客服主管,資材主管,國內業務主管,品管／品保主管,行政主管,資材人員,國外業務主管,產品企劃主管,產品經理,,0,3
worst_practice,(八里區) 戶數少!!!社區行政保全,總幹事,保全人員／警衛,管理員,,,行政人員,電腦操作／資料輸入,檔案資料管理人員,秘書,排版人員,總務人員,財務／會計助理,活動企劃人員,業務助理,國貿人員,,0,3
worst_practice,行政保全，月休10天-中和區(薪42000),總幹事,保全人員／警衛,管理員,,,檔案資料管理人員,行政人員,電腦操作／資料輸入,秘書,業務助理,財務／會計助理,國貿助理,排版人員,採購助理,文字客服,,0,3
worst_practice,行政保全，月休9至10天-中和區(薪40000),總幹事,保全人員／警衛,管理員,,,檔案資料管理人員,電腦操作／資料輸入,行政人員,秘書,業務助理,國貿助理,財務／會計助理,排版人員,採購助理,文字客服,,0,3
worst_practice,第一批發市場駐衛警察人員,志願役軍官／士官／士兵,保全人員／警衛,管理員,,,門市／店員／專櫃人員,售票／收銀人員,產品經理,店長／門市管理人員,遊樂景點工作人員,客服主管,飯店／旅館服務人員,休閒娛樂事業從業人員,調酒師／吧台人員,金融營業人員,,0,3
worst_practice,勤務主管(依經驗)，保障年終一個月。,志願役軍官／士官／士兵,保全人員／警衛,管理員,,,儲備幹部,客服主管,國內業務主管,專案業務主管,國外業務主管,電機工程主管,旅遊休閒類主管,總務主管,資材主管,維修技術主管,,0,3
worst_practice,社區主任【頭城鎮】Y-06,總幹事,保全人員／警衛,管理員,,,儲備幹部,客服主管,金融專業主管,資材人員,專案經理,資材主管,產品經理,產品企劃主管,公關企劃人員,事務部船員,,0,3
worst_practice,T桃園-【蘆竹區】強力推薦~豪宅夜班/夜機特勤*288/明天面試，再加薪1000元！,隨扈／安全人員,保全人員／警衛,管理員,,,生鮮處理人員,倉管／物料管理員,資材人員,調酒師／吧台人員,包裝員／作業員,倉儲物流人員,外務／快遞／送貨,品管人員,智慧製程工程師,資材主管,,0,3
worst_practice,台中西屯區 俱樂部安管(備選),隨扈／安全人員,保全人員／警衛,管理員,,,客服主管,儲備幹部,店長／門市管理人員,餐飲主管,售票／收銀人員,資材主管,門市／店員／專櫃人員,調酒師／吧台人員,電機工程主管,產品經理,,0,3
worst_practice,新竹機動停管員(需自備機車)(需管理2-5場),售票／收銀人員,保全人員／警衛,管理員,,,水電工,領班／管理幹部,生管主管,資材主管,CNC車床人員,PLC／自動控制工程師,技術人員,電機技師／工程師,水產養殖人員,電機設備裝配員,,0,3
worst_practice,工廠假日夜班保全(清水區),保全工程技術人員,保全人員／警衛,管理員,,,水電工,技術人員,電機技師／工程師,電機設備裝配員,包裝員／作業員,CNC車床人員,倉管／物料管理員,智慧製程工程師,PLC／自動控制工程師,機械加工技術人員,,0,3
worst_practice,科技廠保全幹部,保全工程技術人員,保全人員／警衛,管理員,,,領班／管理幹部,生管主管,維修技術主管,電機設備裝配員,電機技師／工程師,電機工程主管,塑膠模具技術人員,模具技術人員,技術人員,生產線工程師,,0,3
worst_practice,"（桃園區）勤務專員 起薪44,500 有意願者 聯絡：0938721605",內勤業務,保全人員／警衛,管理員,,,稅務人員,保險業務員／經紀人,金融營業人員,國貿人員,國外業務人員,報關人員,會計／出納／記帳人員,票務人員／旅行社人員,文字記者,財務分析／財務人員,,0,3
worst_practice,燕巢靜和醫院-助理員(佐理員)免經驗可,照顧服務／指導員,保全人員／警衛,管理員,,,資訊助理人員,電腦操作／資料輸入,生管／助理,行銷企劃助理,採購助理,醫院行政管理人員,秘書,執行製作／助理,行政人員,人事助理,,0,3
worst_practice,桃園龜山 華亞園區科技廠 固定班276H 44500起 勤務單純環境好,餐飲服務人員,保全人員／警衛,管理員,,,機械加工技術人員,技術人員,電機設備裝配員,CNC車床人員,組裝組立技術人員,電機技師／工程師,機械操作人員,PCB技術人員,模具技術人員,雷射技術操作員,,0,3
worst_practice,日班豪宅禮賓接待員-儲備主管(松山區),總機／接待／櫃檯人員,保全人員／警衛,管理員,,,資材主管,售票／收銀人員,儲備幹部,資材人員,店長／門市管理人員,門市／店員／專櫃人員,外務／快遞／送貨,調酒師／吧台人員,品管／品保主管,客服主管,,0,3
worst_practice,停車場清潔機動人員【台北市士林.北投區】,清潔／資源回收人員,保全人員／警衛,管理員,,,加油服務,房務人員,售票／收銀人員,休閒娛樂事業從業人員,遊樂景點工作人員,資材人員,倉管／物料管理員,門市／店員／專櫃人員,倉儲物流人員,理貨人員,,0,3
worst_practice,【客務部】停車場管理員｜免費員工餐｜享團保｜福利完善｜,飯店／旅館服務人員,保全人員／警衛,管理員,,,資材主管,客服主管,儲備幹部,售票／收銀人員,資材人員,品管／品保主管,店長／門市管理人員,飯店／旅館主管,旅遊休閒類主管,門市／店員／專櫃人員,,0,3
worst_practice,台中市-全區-中控巡邏人員-夜班-休10天,保全人員／警衛,總機／接待／櫃檯人員,管理員,,,售票／收銀人員,資材人員,休閒娛樂事業從業人員,神秘客,門市／店員／專櫃人員,客服主管,PLC／自動控制工程師,資材主管,房務人員,遊樂景點工作人員,,0,3
worst_practice,台中市-全區-中控機動人員-夜班-休10天,保全人員／警衛,總機／接待／櫃檯人員,管理員,,,售票／收銀人員,資材人員,門市／店員／專櫃人員,休閒娛樂事業從業人員,資材主管,神秘客,遊樂景點工作人員,倉管／物料管理員,PLC／自動控制工程師,客服主管,,0,3
worst_practice,-N新北-@誠徵【板橋區】高級社區日班禮賓特勤,保全人員／警衛,總機／接待／櫃檯人員,管理員,,,外務／快遞／送貨,資材主管,婚禮企劃人員,禮儀師,服裝設計,小客車／小貨車司機,資材人員,外送人員,倉管／物料管理員,塑膠押出技術人員,,0,3
worst_practice,115年度研發替代役_工研院服科中心_智慧物聯網系統研發工程師(H200),AI工程師,全端工程師,軟體工程師,,,韌體工程師,軟／韌體測試工程師,區塊鏈工程師,RF通訊工程師,演算法開發工程師,光電工程師,醫療器材研發工程師,BIOS工程師,電腦硬體研發工程師,測試工程師,,0,3
worst_practice,I165 TPM 技術專案工程師(可遠端工作),系統分析師,軟體相關管理師,軟體工程師,,,機械加工技術人員,電子設備維修人員,水電工程師,電機設備裝配員,弱電工程師,生產設備工程師,PLC／自動控制工程師,電機技師／工程師,冷凍空調技術人員／安裝員,機電技師／工程師,,0,3
worst_practice,電子商務JAVA工程師(資訊部)-歡迎具原住民身份投遞,軟體工程師,系統分析師,網站程式設計師,,,CAD／CAM工程師,IC佈局工程師,軟體專案主管,平面設計,嵌入式工程師,PCB-Layout佈局工程師,事務部船員,UI/UX設計師,硬體工程研發主管,RF通訊工程師,,0,3
worst_practice,科技金融_Treasury JAVA軟體開發工程師,軟體工程師,系統分析師,網站程式設計師,,,韌體工程師,軟／韌體測試工程師,演算法開發工程師,後端工程師,電腦硬體研發工程師,嵌入式工程師,區塊鏈工程師,系統工程師,RF通訊工程師,醫療器材研發工程師,,0,3
worst_practice,(台中) PHP後端助理工程師,軟體工程師,後端工程師,網站程式設計師,,,音響／音控技術人員,軟體助理工程師,室內設計助理,冷凍空調繪圖／設計,設計助理,機械設計／繪圖人員,工程助理,工務助理,光電／半導體工程助理,CAD／CAM工程師,,0,3
worst_practice,COBOL程式設計/分析師,軟體工程師,系統分析師,網站程式設計師,,,材料分析員,區塊鏈工程師,BIOS工程師,軟／韌體測試工程師,儀器操作分析員,數據分析師／資料分析師,可靠度工程師,RF通訊工程師,環境分析研究員,韌體工程師,,0,3
worst_practice,🧩【機械繪圖人員｜月薪35K～38K｜週休二日】🧩 ✨ 穩定日班 × AutoCAD／SolidWorks × 技術實務累積 ✨,機械設計／繪圖人員,機械工程師,機械工程主管,,,機械加工技術人員,電機設備裝配員,機電技師／工程師,電機技師／工程師,電子設備維修人員,PLC／自動控制工程師,技術人員,機構工程師,電機維修人員,模具技術人員,,0,3
worst_practice,機械設計工程師,機械工程師,機械設計／繪圖人員,機械工程主管,,,工業設計,PLC／自動控制工程師,機構工程師,水電工程師,電機設備裝配員,電機技師／工程師,零組件工程師,電子工程師,機電技師／工程師,機械加工技術人員,,0,3
worst_practice,研發工程師,機械工程師,機械設計／繪圖人員,機械工程主管,,,材料研發人員,汽車研發人員,特用化學工程師,材料分析員,電子工程師,微生物分析師,醫藥研發人員,生物科技研發人員,奈米研發工程師,光學工程師,,0,3
worst_practice,專案工程師,機械工程師,電機技師／工程師,機械工程主管,,,嵌入式工程師,IC設計工程師,RF通訊工程師,軟體工程師,現場規劃工程師,通訊軟體工程師,數位IC設計工程師,IC佈局工程師,韌體工程師,冷凍空調繪圖／設計,,0,3
worst_practice,鋼筋加工廠廠長,工廠高階主管,設備工程主管,機械工程主管,,,智慧製程工程師,CNC車床人員,壓鑄模具技術人員,電機技師／工程師,金屬模具技術人員,電機設備裝配員,領班／管理幹部,塑膠押出技術人員,模具技術人員,塑膠模具技術人員,,0,3
worst_practice,臺大機械系誠徵校聘行政組員(工作為教學助教),助教,機械工程師,微機電工程師,,,醫院行政管理人員,行政人員,資料庫管理人員,資訊助理人員,電腦操作／資料輸入,排版人員,總務人員,文字客服,特別助理,秘書,,0,3
worst_practice,硬體工程師,電腦硬體研發工程師,電子工程師,微機電工程師,,,嵌入式工程師,軟體工程師,IC設計工程師,建築繪圖／設計,韌體工程師,RF通訊工程師,軟體專案主管,後端工程師,IC佈局工程師,PCB-Layout佈局工程師,,0,3
worst_practice,設備工程師,機械工程師,機構工程師,微機電工程師,,,土木工程師,水電工程師,IC設計工程師,軟體工程師,嵌入式工程師,PLC／自動控制工程師,IC佈局工程師,建築繪圖／設計,工業設計,冷凍空調繪圖／設計,,0,3
worst_practice,外勞仲介業務助理,國內業務人員,通路開發人員,人力／外勞仲介,,,業務助理,國貿助理,秘書,採購助理,財務／會計助理,電腦操作／資料輸入,行政人員,活動企劃人員,越南翻譯／口譯人員,排版人員,,0,3
worst_practice,移工管理幹部 （花蓮地區/新竹地區/新北市地區/高雄地區/台北市地區/台南地區),管理員,保全人員／警衛,人力／外勞仲介,,,資材主管,儲備幹部,旅遊休閒類主管,店長／門市管理人員,電機工程主管,產品經理,客服主管,品管／品保主管,水電工,智慧製程工程師,,0,3
worst_practice,HS-🎉正職行政人資🎉近市府🎉底薪+獎金🎉行事曆見紅休🎉免外出.免外派🎉冷氣房🎉,電話客服人員,人事／人力資源主管,人力／外勞仲介,,,電腦操作／資料輸入,行政人員,秘書,財務／會計助理,檔案資料管理人員,業務助理,排版人員,採購助理,會計／出納／記帳人員,國貿助理,,0,3
worst_practice,(M26)大寮/楠梓-滿意人力內部正職人事專員/享年終三節禮金/主管同事好相處/歡迎加入滿意大家庭,人事／人力資源專員,人事／人力資源主管,人力／外勞仲介,,,稽核人員,稽核主管,資材主管,資材人員,品管／品保主管,儲備幹部,客服主管,餐飲服務人員,客服人員,專案經理,,0,3
worst_practice,📌《台灣前三大電商集團》_人資招募人員,人事／人力資源專員,人事／人力資源主管,人力／外勞仲介,,,倉管／物料管理員,倉儲物流人員,理貨人員,資材人員,生管／助理,包裝員／作業員,生鮮處理人員,外務／快遞／送貨,資材主管,CNC車床人員,,0,3
worst_practice,營運部-HR人力資源專員,人事／人力資源專員,教育訓練人員,人力／外勞仲介,,,人事／人力資源主管,資材主管,行政主管,資材人員,儲備幹部,客服主管,國外業務主管,經營管理主管,國內業務主管,旅遊休閒類主管,,0,3
worst_practice,❤️正職缺 日班 行政文書人員 09-18 無經驗可,教育訓練人員,人事／人力資源專員,人力／外勞仲介,,,電腦操作／資料輸入,秘書,行政人員,財務／會計助理,業務助理,採購助理,國貿助理,檔案資料管理人員,排版人員,活動企劃人員,,0,3
worst_practice,新竹人資招募管理師 (1111人力銀行內部正職),人事助理,人事／人力資源專員,人力／外勞仲介,,,稽核主管,稽核人員,品管／品保主管,人事／人力資源主管,課業輔導老師,資材主管,補習班主任／主管,儲備幹部,金融專業主管,餐飲領班,,0,3
worst_practice,依職賺⭐誠徵招募人員.優質團隊冷氣辦公室OL,人事助理,人事／人力資源專員,人力／外勞仲介,,,電腦操作／資料輸入,行政人員,資材人員,行政主管,秘書,業務助理,排版人員,檔案資料管理人員,售票／收銀人員,資料庫管理人員,,0,3
worst_practice,AL-新加坡商立可人事 獵才顧問，歡迎大學畢業新鮮人！,專業顧問,人事／人力資源專員,人力／外勞仲介,,,廣告設計,攝影師,文字記者,神秘客,商化人員,留學諮詢顧問,國貿人員,公關企劃人員,電訪人員,禮儀師,,0,3
worst_practice,研究專員-產業加值組(計畫管理與外國實習生管理),其他專案管理師,人事／人力資源專員,人力／外勞仲介,,,專案管理主管,化學／化工工程師,臨床／實驗室研究人員,產品管理師,電子工程師,工業設計,微生物分析師,軟／韌體測試工程師,韌體工程師,環境分析研究員,,0,3
worst_practice,【Manpower 內部職缺】招募顧問,人事／人力資源專員,人事助理,人力／外勞仲介,,,稽核人員,稽核主管,醫師,營造工程師,品管／品保主管,客服人員,儲備幹部,電話行銷人員,餐廚助手,電話客服人員,,0,3
worst_practice,【香港商物流大廠人資助理】【約聘一年】【保證月薪50K】#TC,人事／人力資源專員,人事助理,人力／外勞仲介,,,生管／助理,採購助理,保稅人員,資訊助理人員,國貿助理,影片製作技術人員,執行製作／助理,資材人員,文字客服,行銷企劃助理,,0,3
worst_practice,(楠梓) 中班人資專員,人事／人力資源專員,人事助理,人力／外勞仲介,,,生鮮處理人員,倉管／物料管理員,資材人員,倉儲物流人員,房務人員,售票／收銀人員,理貨人員,金融營業人員,休閒娛樂事業從業人員,神秘客,,0,3
worst_practice,中壢區人事外務人員/近SOGO百貨/兼職,人事／人力資源專員,人事助理,人力／外勞仲介,,,越南翻譯／口譯人員,國貿人員,電腦操作／資料輸入,飯店／旅館櫃檯人員,公關企劃人員,檔案資料管理人員,秘書,排版人員,業務助理,行政人員,,0,3
worst_practice,人資召募專員-楠梓區,人事／人力資源專員,人事助理,人力／外勞仲介,,,資材人員,門市／店員／專櫃人員,冷熱飲調製人員,售票／收銀人員,調酒師／吧台人員,資材主管,金融營業人員,人事／人力資源主管,倉管／物料管理員,外務／快遞／送貨,,0,3
worst_practice,【Manpower 內部職缺】人才招募顧問,人事／人力資源專員,人事助理,人力／外勞仲介,,,稽核人員,稽核主管,醫師,客服人員,品管／品保主管,餐廚助手,儲備幹部,營造工程師,電話客服人員,專業顧問,,0,3
worst_practice,竹科【長宏人力集團-駐廠人資助理管理師➽月薪34000-40000元起】周休二日+➽LINE可報名洽詢!,人事／人力資源專員,人事助理,人力／外勞仲介,,,生管／助理,工程助理,保稅人員,資訊助理人員,影片製作技術人員,執行製作／助理,採購助理,軟體助理工程師,文字客服,組裝組立技術人員,,0,3
worst_practice,竹科【駐廠人資助理管理師➽月薪34000-40000元起】周休二日+➽LINE可報名洽詢!,人事／人力資源專員,人事助理,人力／外勞仲介,,,生管／助理,工程助理,保稅人員,資訊助理人員,影片製作技術人員,組裝組立技術人員,軟體助理工程師,生產技術／製程工程師,機械操作人員,冷凍空調繪圖／設計,,0,3
worst_practice,"上市公司-駐廠人資-新竹「保障年薪13個月+每季3,000元績效獎金」",行政人員,人事助理,人力／外勞仲介,,,水電工,智慧製程工程師,PLC／自動控制工程師,電機技師／工程師,水電工程師,電機設備裝配員,技術人員,土木技師,生管主管,公路橋梁檢測人員,,0,3
worst_practice,機械裝配學徒,組裝組立技術人員,學徒,,,,CNC車床人員,電機設備裝配員,機車維修人員,電機技師／工程師,機械加工技術人員,模具技術人員,壓鑄模具技術人員,技術人員,汽車檢驗員,金屬模具技術人員,,0,2
worst_practice,LEXUS內湖廠鈑金技術員,鈑金技術人員,學徒,,,,技術人員,汽車檢驗員,雷射技術操作員,線切割技術人員,塑膠模具技術人員,電機設備裝配員,壓鑄模具技術人員,機車維修人員,模具技術人員,汽車維修人員,,0,2
worst_practice,現場操作員,傳統車床人員,學徒,,,,包裝員／作業員,倉管／物料管理員,倉儲物流人員,理貨人員,CNC車床人員,重機械操作人員,生鮮處理人員,技術人員,挖土／推土機相關操作人員,塑膠押出技術人員,,0,2
worst_practice,廚具組裝學徒（月薪32K-40K / 週休二日 / 供餐加津貼 / 師傅手把手帶不藏私）,組裝組立技術人員,學徒,,,,CNC車床人員,汽車檢驗員,塑膠押出技術人員,包裝員／作業員,壓鑄模具技術人員,電機技師／工程師,智慧製程工程師,品管人員,模具技術人員,電機設備裝配員,,0,2
worst_practice,台中 科技業工程配管技師,組裝組立技術人員,學徒,,,,設備工程主管,機電技師／工程師,燈光技術人員,電機技師／工程師,電機設備裝配員,水電工程師,電信／配線繪圖,電機工程主管,PLC／自動控制工程師,金屬建材架構人員,,0,2
worst_practice,~中壢區~徵美甲師/美甲助理,美甲彩繪師,學徒,,,,美甲助理,攝影助理,藥師助理,資訊助理人員,生管／助理,美容助理,媒體公關人員,執行製作／助理,藥師,設計助理,,0,2
worst_practice,道具製作人員 / 助理,木工,學徒,,,,執行製作／助理,資訊助理人員,生管／助理,影片製作技術人員,攝影助理,室內設計助理,遊樂景點工作人員,電腦操作／資料輸入,媒體公關人員,行銷企劃助理,,0,2
worst_practice,木板/片/系統櫃機台操作人員(薪$33500起含全勤，無經驗可，供餐),木工,學徒,,,,PLC／自動控制工程師,資料庫管理人員,工業設計,水電工程師,電子設備維修人員,水電工,CAD／CAM工程師,電機設備裝配員,生管／助理,電機技師／工程師,,0,2
worst_practice,配送司機,搬運人員,運輸調度管理人員,,,,小客車／小貨車司機,外務／快遞／送貨,外送人員,隨車人員,堆高機操作人員,舉牌／傳單／派報員,婚禮企劃人員,聯結車司機,塑膠押出技術人員,CNC車床人員,,0,2
worst_practice,電信弱電工程師,電信／通訊系統工程師,學徒,,,,嵌入式工程師,IC設計工程師,軟體工程師,IC佈局工程師,水電工程師,RF通訊工程師,通訊軟體工程師,韌體工程師,PCB-Layout佈局工程師,電信／配線繪圖,,0,2
worst_practice,鋁模板技師半技師學徒,模板工程人員,學徒,,,,機車維修人員,壓鑄模具技術人員,放電加工技術人員,CNC車床人員,線切割技術人員,機電技師／工程師,粉末冶金模具技術人員,雷射技術操作員,電機技師／工程師,電機設備裝配員,,0,2
worst_practice,【春上布丁蛋糕-竹北總店】學徒,餐廚助手,學徒,,,,調酒師／吧台人員,冷熱飲調製人員,侍酒師,木工,麵包師,門市／店員／專櫃人員,外務／快遞／送貨,智慧製程工程師,外送人員,咖啡師,,0,2
worst_practice,【月薪上看5萬】電動機車維運夥伴｜晚班穩定職缺 (無經驗可/上手容易/享勞健保/教育訓練),外務／快遞／送貨,運輸調度管理人員,,,,CNC車床人員,水電工,電機技師／工程師,智慧製程工程師,技術人員,PLC／自動控制工程師,電機設備裝配員,其他車輛維修人員,機械加工技術人員,公路橋梁檢測人員,,0,2
worst_practice,風力發電輪機員,船上作業人員,運輸調度管理人員,,,,水電工,電機設備裝配員,電機技師／工程師,CNC車床人員,水電工程師,燈光技術人員,PLC／自動控制工程師,機械加工技術人員,技術人員,電器產品維修人員,,0,2
worst_practice,大夜班調度人員,行政人員,運輸調度管理人員,,,,理貨人員,搬運人員,小客車／小貨車司機,倉管／物料管理員,堆高機操作人員,外務／快遞／送貨,CNC車床人員,倉儲物流人員,大貨車司機,吊車／起重機相關操作人員,,0,2
worst_practice,機場接送調度人員(月休10天),行政人員,運輸調度管理人員,,,,外務／快遞／送貨,小客車／小貨車司機,隨車人員,理貨人員,堆高機操作人員,外送人員,倉管／物料管理員,搬運人員,倉儲物流人員,舉牌／傳單／派報員,,0,2
worst_practice,中區配裝管理部-配裝管理師,倉儲物流人員,運輸調度管理人員,,,,電機技師／工程師,電機設備裝配員,領班／管理幹部,生管主管,水電工,放電加工技術人員,電機工程主管,生產線工程師,技術人員,維修技術主管,,0,2
worst_practice,宅配安裝管理專員-北區宅配中心,倉儲物流人員,運輸調度管理人員,,,,水電工,電器產品維修人員,電機設備裝配員,電機技師／工程師,水電工程師,電子設備維修人員,PLC／自動控制工程師,冷凍空調技術人員／安裝員,電信／配線繪圖,機械加工技術人員,,0,2
worst_practice,JJ-【35K起_辦公室內勤首選】線上營運調度專員/績效獎金,行政人員,運輸調度管理人員,,,,票務人員／旅行社人員,客服人員,內勤業務,電話客服人員,資材人員,國外業務人員,生管／助理,倉管／物料管理員,報關人員,運輸物流類主管,,0,2
worst_practice,車隊長-高雄所（上班地點：高雄林園) (依個人績效，平均年薪16個月以上）,儲備幹部,運輸調度管理人員,,,,CNC車床人員,智慧製程工程師,電機技師／工程師,PLC／自動控制工程師,工業設計,水電工,土木技師,電機設備裝配員,資材人員,大圖輸出後製人員,,0,2
worst_practice,【總公司：公車課】課員、專員,儲備幹部,運輸調度管理人員,,,,禮賓接待人員,導遊／領隊／導覽,資材人員,升學補習班老師,總務人員,排版人員,補習班導師,電腦補習班老師,電腦操作／資料輸入,國內業務主管,,0,2
worst_practice,車輛調度儲備幹部(進出口貨櫃貨運),儲備幹部,運輸調度管理人員,,,,運輸物流類主管,塑膠押出技術人員,生管主管,CNC車床人員,領班／管理幹部,堆高機操作人員,碼頭貨櫃管制人員,壓鑄模具技術人員,電機技師／工程師,技術人員,,0,2
worst_practice,物流行政,運輸物流類主管,運輸調度管理人員,,,,秘書,行政人員,電腦操作／資料輸入,採購助理,財務／會計助理,國貿助理,國貿人員,業務助理,排版人員,檔案資料管理人員,,0,2
worst_practice,物流專員(桃園機場T3航廈),運輸物流類主管,運輸調度管理人員,,,,倉管／物料管理員,倉儲物流人員,理貨人員,資材人員,生管／助理,包裝員／作業員,生鮮處理人員,資材主管,外務／快遞／送貨,CNC車床人員,,0,2
worst_practice,2.夜班轉運組長（運務組長）_桃園轉運中心,運輸物流類主管,運輸調度管理人員,,,,文字客服,報關人員,國貿人員,國外業務人員,客服主管,資材人員,空運／船務,空服人員,神秘客,醫藥業務代表,,0,2
worst_practice,行車服務專員,運輸物流類主管,運輸調度管理人員,,,,空服人員,神秘客,文字客服,客服主管,國貿人員,資材人員,報關人員,房務人員,資料庫管理人員,生管／助理,,0,2
worst_practice,車安管理人員,運輸物流類主管,運輸調度管理人員,,,,飛安人員,隨扈／安全人員,隨車人員,職業安全衛生管理人員,職業安全衛生管理師,水產養殖人員,領班／管理幹部,環保／環境工程師／技師,小客車／小貨車司機,補習班主任／主管,,0,2
worst_practice,"🚚【物流司機｜月薪40,000～45,000元｜日班週休二日・七噸半配送｜只接受親洽・自備手寫履歷】",大貨車司機,運輸調度管理人員,,,,外務／快遞／送貨,小客車／小貨車司機,外送人員,堆高機操作人員,塑膠押出技術人員,倉管／物料管理員,理貨人員,包裝員／作業員,生鮮處理人員,CNC車床人員,,0,2
worst_practice,解櫃車物流師(基隆),大貨車司機,運輸調度管理人員,,,,鍋爐相關人員,理財專員,資材人員,服裝設計,倉管／物料管理員,理貨人員,倉儲物流人員,燈光技術人員,包裝設計,神秘客,,0,2
worst_practice,[板橋廠] 貨車司機助手,大貨車司機,運輸調度管理人員,,,,車縫人員,廠務助理,工程助理,組裝組立技術人員,理貨人員,機械操作人員,聯結車司機,學徒,攝影助理,生管／助理,,0,2
worst_practice,業務司機(上班地點:屏東縣新園鄉),大貨車司機,運輸調度管理人員,,,,國外業務人員,廣告AE,國貿人員,報關人員,空運／船務,國內業務人員,文字客服,國外業務主管,保險業務員／經紀人,票務人員／旅行社人員,,0,2
worst_practice,YouBike-嘉義市-維調專員,其他車輛維修人員,運輸調度管理人員,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,外務／快遞／送貨,資材人員,外送人員,售票／收銀人員,木工,神秘客,獸醫／獸醫佐,,0,2
worst_practice,YouBike-嘉義縣-維調專員,其他車輛維修人員,運輸調度管理人員,,,,木工,神秘客,資材人員,服裝設計,外務／快遞／送貨,水電工,CNC車床人員,調酒師／吧台人員,智慧製程工程師,門市／店員／專櫃人員,,0,2
