類別,雜訊字詞,出現次數
2_分區,汽車板橋服務廠,1
2_分區,博賢廠,1
2_分區,配合整理廠,1
2_分區,業務部-門市,1
2_分區,金-另計竹科分公司,1
2_分區,作人員-三重廠,1
2_分區,作人員-五權廠,1
2_分區,售-桃園台茂門市,1
2_分區,銷售-京站門市,1
2_分區,_台北101門市,1
2_分區,t-高雄巨蛋門市,1
2_分區,工程類-竹科廠,1
2_分區,工程師-水針廠,1
2_分區,桃三廠,1
2_分區,後壁廠,1
2_分區,機械組裝及廠,1
2_分區,A楊梅日商大廠,1
2_分區,正職♡路竹廠,1
2_分區,知名電腦大廠,1
2_分區,凝土試驗、駐廠,1
2_分區,品保-駐廠,1
2_分區,台中】科技廠,1
2_分區,新竹】科技廠,1
2_分區,急徵)台南駐廠,1
2_分區,廚具系統櫃-廠,1
2_分區,具系統櫥櫃工廠,1
2_分區,協力廠,1
2_分區,西螺廠,1
2_分區,墨西哥廠,1
2_分區,戰-歡迎直接門市,1
2_分區,幹部】-彰化廠,1
2_分區,高雄仁武門市,1
2_分區,系慢跑運動大廠,1
2_分區,業三部-優質廠,1
2_分區,高雄小港中鋼廠,1
2_分區,起)日商食品廠,1
2_分區,高雄-科技廠,1
2_分區,嘉義-科技廠,1
2_分區,台南-科技廠,1
2_分區,4mos)-門市,1
2_分區,員/中壢麵包廠,1
2_分區,早.晚班門市,1
2_分區,員/中壢蛋糕廠,1
2_分區,台南永康區廠,1
2_分區,高雄岡山區廠,1
2_分區,路知名電子大廠,1
2_分區,員-瑞芳冷鏈廠,1
2_分區,員-大肚生鮮廠,1
2_分區,楊梅阪急麵包廠,1
2_分區,南科善化營造廠,1
2_分區,南科善化科技廠,1
2_分區,需跑科技廠,1
2_分區,太陽能電廠,1
2_分區,】工務/廠,1
2_分區,美的路竹DC廠,1
2_分區,員-五股DC廠,1
2_分區,新店生鮮DC廠,1
2_分區,高雄岡山物流廠,1
2_分區,/生鮮廠,1
2_分區,台中梧棲物流廠,1
2_分區,員-五股PC廠,1
2_分區,園)_散熱大廠,1
2_分區,教練-全台各分店,1
2_分區,斗六布廠,1
2_分區,南台積電18廠,1
2_分區,18廠,1
2_分區,北區運搬設備廠,1
2_分區,2_太陽能電廠,1
2_分區,新竹區門市,1
2_分區,圖專員-竹南廠,1
2_分區,岡山底渣篩分廠,1
2_分區,工程師-龜山廠,1
2_分區,新竹寶山廠,1
2_分區,景美分公司,1
2_分區,南台南分公司,1
2_分區,＜仁德廠,1
2_分區,台積電F20廠,1
2_分區,-駐廠,1
2_分區,F20廠,1
2_分區,區-駐廠,1
2_分區,F18駐廠_廠,1
2_分區,南A)科技大廠,1
2_分區,心科技~楠梓門市,1
2_分區,港]外商品牌廠,1
2_分區,電子五哥大廠,1
2_分區,台南區)駐廠,1
2_分區,動電子元件大廠,1
2_分區,知名材料大廠,1
2_分區,_越南廠,1
2_分區,高楠工廠,1
2_分區,技顧問-全台門市,1
2_分區,櫃台門市,1
2_分區,機台廠,1
2_分區,屏東二廠,1
2_分區,玻璃基板製造廠,1
2_分區,技術員-后科廠,1
2_分區,不動產廠,1
2_分區,業務助理+門市,1
2_分區,草屯營業所,1
2_分區,潮州營業所,1
2_分區,八德營業所,1
2_分區,新營營業所,1
2_分區,安南營業所,1
2_分區,台南營業所,1
2_分區,博愛營業所,1
2_分區,斗南營業所,1
2_分區,清水營業所,1
2_分區,苗栗營業所,1
2_分區,頭份營業所,1
2_分區,蘆洲營業所,1
2_分區,泰山營業所,1
2_分區,鳳山營業所,1
2_分區,一心營業所,1
2_分區,安平營業所,1
2_分區,斗六營業所,1
2_分區,林口營業所,1
2_分區,復興營業所,1
2_分區,中和營業所,1
2_分區,台東營業所,1
2_分區,民權營業所,1
2_分區,太平營業所,1
2_分區,宜蘭營業所,1
2_分區,右昌營業所,1
2_分區,岡山營業所,1
2_分區,南屯營業所,1
2_分區,土城營業所,1
2_分區,平鎮營業所,1
2_分區,花蓮營業所,1
2_分區,中古車門市,1
2_分區,程師_電子大廠,1
2_分區,程師_汽車大廠,1
2_分區,IE廠,1
2_分區,店經理】民生門市,1
2_分區,高雄文山門市,1
2_分區,右昌門市,1
2_分區,電子元件大廠,1
2_分區,三加廠,1
2_分區,日商食品廠,1
2_分區,程師_食品大廠,1
2_分區,忠來清潔】／廠,1
2_分區,板橋長安門市,1
2_分區,台中大甲日南門市,1
2_分區,中和門市,1
2_分區,石門發電廠,1
2_分區,德知名美商大廠,1
2_分區,企業】電腦大廠,1
2_分區,台北-廠,1
2_分區,_知名鋼鐵大廠,1
2_分區,知名連鎖3c門市,1
2_分區,中科科技廠,1
2_分區,三峽區-工廠,1
2_分區,桃園賓士服務廠,1
2_分區,后里美光廠,1
2_分區,需駐廠,1
2_分區,南科區-科技廠,1
2_分區,新店市,1
2_分區,新莊電子廠,1
2_分區,汐止週休電腦廠,1
2_分區,莊區化成路工廠,1
2_分區,區路科三路：廠,1
2_分區,仁德瀝青廠,1
2_分區,羅東廠,1
2_分區,匯昇民族廠,1
2_分區,汽車南港服務廠,1
2_分區,東台南廠,1
2_分區,五甲廠,1
2_分區,擎技師-溪湖廠,1
2_分區,鳳山服務廠,1
2_分區,西屯廠,1
2_分區,en永康服務廠,1
2_分區,徵＞湖口科技廠,1
2_分區,銘峰汽車大同廠,1
2_分區,MG林口服務廠,1
2_分區,"休4~6天,廠",1
2_分區,麵包工廠,1
2_分區,竹北醫藥營業所,1
2_分區,裡找✨科技大廠,1
2_分區,業區日商電子廠,1
2_分區,內壢門市,1
2_分區,鏈冷凍物流]廠,1
2_分區,｜日班｜林口廠,1
2_分區,桃園大園】廠,1
2_分區,】知名美商-廠,1
2_分區,儲備幹部、工廠,1
2_分區,_CNC加工廠,1
2_分區,/CNC加工廠,1
2_分區,汽車品牌服務廠,1
2_分區,彰化洗衣廠-廠,1
2_分區,儲備廠,1
2_分區,恆春修配廠,1
2_分區,高科技建材大廠,1
2_分區,生管兼廠,1
2_分區,！粉體塗料大廠,1
2_分區,運出貨-廚房廠,1
2_分區,南區-高雄】廠,1
2_分區,工業區：電子廠,1
2_分區,旺租車-台北門市,1
2_分區,洗人員-台中營業所,1
2_分區,『海外廠,1
2_分區,AI園區)新廠,1
2_分區,農科新食品廠,1
2_分區,電子科技廠,1
2_分區,主管_電子大廠,1
2_分區,_知名電池大廠,1
2_分區,流理貨員–新廠,1
2_分區,東區區,1
2_分區,球十大輪圈工廠,1
2_分區,)_鋁合金大廠,1
2_分區,漢來物管】廠,1
2_分區,市桃園區桃園分公司,1
2_分區,前金區-高雄分公司,1
2_分區,淡水分公司,1
2_分區,全省分公司,1
2_分區,宜蘭頭城】門市,1
2_分區,花蓮中山2】門市,1
2_分區,花蓮吉安】門市,1
2_分區,麵包廠,1
2_分區,.自備車.駐廠,1
2_分區,地達人》土地廠,1
2_分區,團隊-工業、廠,1
2_分區,竹北服務廠,1
2_分區,信首選-直營門市,1
2_分區,外商｜門市,1
2_分區,司】垃圾焚化廠,1
2_分區,】嘉義市焚化廠,1
2_分區,員-淡水營運廠,1
2_分區,智慧門市,1
2_分區,桃園區車廠,1
2_分區,大溪廠】輪班廠,1
2_分區,5-047)廠,1
2_分區,或工程人員_廠,1
2_分區,『羅東門市,1
2_分區,✓美國分公司,1
2_分區,螺絲工廠,1
2_分區,南台中分公司,1
2_分區,藥署桃園機場辦事處,1
2_分區,駐食藥署桃園辦事處,1
2_分區,室內裝修工廠,1
2_分區,輪班)-龍潭廠,1
2_分區,聯電-廠,1
2_分區,✦廠,1
2_分區,▼✦廠,1
2_分區,Vision廠,1
2_分區,n廠,1
2_分區,M處,1
2_分區,汽車維修廠,1
2_分區,北、桃園儲備廠,1
2_分區,汽車保養廠廠,1
2_分區,百年外商藥廠,1
2_分區,勤經辦-西松分公司,1
2_分區,r自助洗衣)門市,1
2_分區,器維修人員_廠,1
2_分區,勞務~北投機廠,1
2_分區,或內湖機廠,1
2_分區,堡農安板橋區門市,1
2_分區,廢水處理廠,1
2_分區,s/GMP藥廠,1
2_分區,導體零組件大廠,1
2_分區,業務員-新竹營業所,1
2_分區,務專員-路竹廠,1
2_分區,主管_馬達大廠,1
2_分區,南投營業所,1
2_分區,台北組營業所,1
2_分區,員林營業所,1
2_分區,詩⭐缺餅乾大廠,1
2_分區,莊】醫藥冷氣廠,1
2_分區,薪54萬起』門市,1
2_分區,r_零組件大廠,1
2_分區,中和日商大廠,1
2_分區,台中三廠,1
2_分區,歸仁廠,1
2_分區,餐飲廠,1
2_分區,紅休★台積電廠,1
2_分區,嘉⭐醫藥大廠,1
2_分區,美商半導體擴廠,1
2_分區,高雄總廠,1
2_分區,龍潭區)廠,1
2_分區,高雄市梓官區廠,1
2_分區,好市多】科技廠,1
2_分區,環境清潔員/廠,1
2_分區,潔人員-仁德廠,1
2_分區,、社區/物流廠,1
2_分區,/南崁】科技廠,1
2_分區,市社區大樓、廠,1
2_分區,萬丹食品加工廠,1
2_分區,物流廠,1
2_分區,額-三峽樹林廠,1
2_分區,城頂埔園區-廠,1
2_分區,台積電15B廠,1
2_分區,B廠,1
2_分區,和美區,1
2_分區,佳里市,1
2_分區,5mos)-門市,1
2_分區,7mos)-門市,1
2_分區,🌳樹林學林門市,1
2_分區,溪湖門市,1
2_分區,1mos)-門市,1
2_分區,:00】澄清門市,1
2_分區,越南語)台中分公司,1
2_分區,菸酒專賣店門市,1
2_分區,體事業群品管服務處,1
2_分區,中坡門市,1
2_分區,知名聲學大廠,1
2_分區,中科園區光電廠,1
2_分區,區)台中發電廠,1
2_分區,新豐AI大廠,1
2_分區,/品管/設備廠,1
2_分區,農科廠】工廠,1
2_分區,新市廠,1
2_分區,鎮)_電腦大廠,1
2_分區,理_PCB大廠,1
2_分區,服督導】高雄分公司,1
2_分區,班地點:嘉義廠,1
2_分區,管_營養品大廠,1
2_分區,4-066)廠,1
2_分區,或技術人員_廠,1
2_分區,內湖區純廠,1
2_分區,便當廠,1
2_分區,羅東服務廠,1
2_分區,林口員升廠】廠,1
2_分區,新莊藥廠,1
2_分區,大園服務廠,1
2_分區,楊梅服務廠,1
2_分區,修人員-花蓮廠,1
2_分區,局高雄市第二辦事處,1
2_分區,招募汽車保修廠,1
2_分區,全省門市,1
2_分區,冬山廠,1
2_分區,埔鹽廠,1
2_分區,大潭電廠,1
2_分區,導品牌】西門門市,1
2_分區,斗六廠)廠,1
2_分區,中區區,1
2_分區,PM)-龍潭廠,1
2_分區,北台南分公司,1
2_分區,染廠,1
2_分區,家具廠,1
2_分區,日用品公司-門市,1
2_分區,清洗-南台中營業所,1
2_分區,人員-北台中營業所,1
2_分區,主管_藥品大廠,1
2_分區,業HR｜南部廠,1
2_分區,北投區洗衣店門市,1
2_分區,發專員-鮮食廠,1
2_分區,前鎮⭐食品廠,1
2_分區,可樂果食品廠,1
2_分區,言人_散熱大廠,1
2_分區,女裝廠,1
2_分區,生活用品廠,1
2_分區,男裝廠,1
2_分區,香水廠,1
2_分區,益生菌生產廠,1
2_分區,台元日商大廠,1
2_分區,穩定鋼鐵大廠,1
2_分區,保健食品廠,1
2_分區,精品廠,1
2_分區,機場旁物流工廠,1
2_分區,S租車-台南門市,1
2_分區,長期假日兼職門市,1
2_分區,e_知名大藥廠,1
2_分區,名金屬粉末大廠,1
2_分區,d_零組件大廠,1
2_分區,體晶圓代工大廠,1
2_分區,土城海裕門市,1
2_分區,攝像頭模組大廠,1
2_分區,東慧國際新竹分公司,1
2_分區,招募中｜土地廠,1
2_分區,售_桃園大江門市,1
2_分區,彰美門市,1
2_分區,公司-新竹駐廠,1
2_分區,營業員-鳳山分店,1
2_分區,營業員-自由分店,1
2_分區,營業員-楠梓分店,1
2_分區,營業員-榮總分店,1
2_分區,營業員-美濃分店,1
2_分區,店》台北景美門市,1
2_分區,理)_紡織大廠,1
2_分區,營業員-民族分店,1
2_分區,營業員-北高分店,1
2_分區,營業員-屏東分店,1
2_分區,術人員〈桃園廠,1
2_分區,內門區,1
2_分區,/06後將遷廠,1
2_分區,化設備開發大廠,1
2_分區,近台茂/物流廠,1
2_分區,歐都納-廠,1
2_分區,勤經辦-延平分公司,1
2_分區,龜山廠,1
2_分區,薪養成計劃！廠,1
2_分區,工讀⚡️電腦廠,1
2_分區,💪台中車廠,1
2_分區,星鴻高雄分公司,1
2_分區,市場門市,1
2_分區,鮮切原肉廠,1
2_分區,中央廚房廠,1
2_分區,操作員-彰濱廠,1
2_分區,_知名成衣大廠,1
2_分區,雲科-新廠,1
2_分區,行政暨廠,1
2_分區,大同廠,1
2_分區,汽車MG南屯廠,1
2_分區,汽車MG潭子廠,1
2_分區,南屯廠,1
2_分區,汽車MG竹北廠,1
2_分區,汽車MG沙鹿廠,1
2_分區,和生服務廠,1
2_分區,新興市,1
2_分區,_知名線纜大廠,1
2_分區,二日)-龍潭廠,1
2_分區,雙B維修廠,1
2_分區,善化辦事處,1
2_分區,岡山辦事處,1
2_分區,台南辦事處,1
2_分區,美商伺服器大廠,1
2_分區,_電子料件大廠,1
2_分區,)_連鎖通訊門市,1
2_分區,ad_綠能大廠,1
2_分區,身器材代工大廠,1
2_分區,鶯歌整合廠,1
2_分區,驗廠,1
2_分區,國內外知名大廠,1
2_分區,大發廠,1
2_分區,造助理-光復廠,1
2_分區,太平工廠,1
2_分區,興儀雷射工廠,1
2_分區,經理_氣體大廠,1
2_分區,化工廠建廠,1
2_分區,雄市岡山區工廠,1
2_分區,利澤工業區廠,1
2_分區,屯工業區科技廠,1
2_分區,龍潭區工廠,1
2_分區,管_知名電宰廠,1
2_分區,路全職夜班工廠,1
2_分區,事業處-竹東廠,1
2_分區,市潭子區科技廠,1
2_分區,林口科技廠,1
2_分區,區-神準科技廠,1
2_分區,A觀音汽車大廠,1
2_分區,👍工廠,1
2_分區,急徵.工廠,1
2_分區,S事業三部-廠,1
2_分區,柳科廠,1
2_分區,夜班＞園區駐廠,1
2_分區,長_瓶裝水大廠,1
2_分區,廠長-台中廠,1
2_分區,長_肉品電宰廠,1
2_分區,長_工具機大廠,1
2_分區,駐越南]化工廠,1
2_分區,自動化元件大廠,1
2_分區,廠長/副廠,1
2_分區,長_化工大廠,1
2_分區,產事業處-副廠,1
2_分區,焙主廚/蛋糕廠,1
2_分區,生產總監／副廠,1
2_分區,無人機廠,1
2_分區,副廠,1
2_分區,竹竹北科技大廠,1
2_分區,路竹區工廠,1
2_分區,路靠近大潭電廠,1
2_分區,竹區8小時工廠,1
2_分區,名半導體物流廠,1
2_分區,職🍤龜山蝦皮門市,1
2_分區,豐原大雅區工廠,1
2_分區,德國大刀具廠,1
2_分區,銅鑼/苑裡廠廠,1
2_分區,市永康區知名廠,1
2_分區,鐵站附近知名廠,1
2_分區,豐原工廠,1
2_分區,知名零組件大廠,1
2_分區,工程師-官田廠,1
2_分區,工程師-二林廠,1
2_分區,⚡南科大廠,1
2_分區,金城機廠,1
2_分區,城區】捷運機廠,1
2_分區,永科廠,1
2_分區,虎尾區,1
2_分區,台南市安平區廠,1
2_分區,中壢月桃路工廠,1
2_分區,板橋紙廠,1
2_分區,正隆紙廠,1
2_分區,興電子-楊梅廠,1
2_分區,/中班正職｜門市,1
2_分區,金-歡迎直接門市,1
2_分區,晚班-歡迎至門市,1
2_分區,宵夜晚班門市,1
2_分區,潤泰松山門市,1
2_分區,-新店裕隆城門市,1
2_分區,高雄巨蛋門市,1
2_分區,高雄左營門市,1
2_分區,北-新莊宏匯門市,1
2_分區,止遠雄】兼職門市,1
2_分區,新泰店】兼職門市,1
2_分區,知名電動車】門市,1
2_分區,公司-竹北電廠,1
2_分區,員林工廠,1
2_分區,溪州工廠,1
2_分區,大城工廠,1
2_分區,神岡豐原工廠,1
2_分區,鹿港工廠,1
2_分區,台南電廠,1
2_分區,記憶體大廠,1
2_分區,er_電子大廠,1
2_分區,台灣電力廠,1
2_分區,楠梓加工區工廠,1
2_分區,事業處-竹北廠,1
2_分區,善化廠,1
2_分區,電商林口廠,1
2_分區,_知名包材大廠,1
2_分區,衣服品牌🛍️門市,1
2_分區,期中班正職｜門市,1
2_分區,大全聯駐廠,1
2_分區,早班廠,1
2_分區,沙鹿門市,1
2_分區,調理廠,1
2_分區,大肚區日班駐廠,1
2_分區,S湖口-科技廠,1
2_分區,AI園區科技廠,1
2_分區,區知名電動車廠,1
2_分區,山區知名食品廠,1
2_分區,南投工廠,1
2_分區,CK-中央工廠,1
2_分區,三廠區-廠,1
2_分區,社子廠,1
2_分區,竹北-電子大廠,1
2_分區,知名鞋廠,1
2_分區,_機械刀具大廠,1
2_分區,管)_電子大廠,1
2_分區,師-歡迎直接門市,1
2_分區,工人員-新竹廠,1
2_分區,休六日✨人氣廠,1
2_分區,顧問技術服務處,1
2_分區,TN台南廠,1
2_分區,】南科半導體廠,1
2_分區,/中科半導體廠,1
2_分區,水頭喬安門市,1
2_分區,醫院店｜正職門市,1
2_分區,安工程師/駐廠,1
2_分區,北斗門市,1
2_分區,屋津貼專案＞門市,1
2_分區,台南市-東區門市,1
2_分區,台南市-北區門市,1
2_分區,台中-北屯區門市,1
2_分區,南市-永康區門市,1
2_分區,台南市-南區門市,1
2_分區,師]花蓮中山門市,1
2_分區,全國門市,1
2_分區,師]雲林斗六門市,1
2_分區,ses中西區門市,1
2_分區,量販門市,1
2_分區,竹北_職護/廠,1
2_分區,】后里廠,1
2_分區,!!!**無廠,1
2_分區,鞋廠,1
2_分區,發替代役】二廠,1
2_分區,塗料工廠,1
2_分區,高技術化工廠,1
2_分區,TD_成衣大廠,1
2_分區,_知名箱包大廠,1
2_分區,管理師-竹北廠,1
2_分區,學輔助教具大廠,1
2_分區,污泥燒結廠,1
2_分區,管_知名大藥廠,1
2_分區,高雄仁武廠,1
2_分區,.鳳山廠,1
2_分區,大型電商門市,1
2_分區,er_光電大廠,1
2_分區,汙水廠,1
2_分區,連鎖通訊門市,1
2_分區,-上市半導體廠,1
2_分區,)/楠梓科技廠,1
2_分區,台北安和廠,1
2_分區,建地.農地.廠,1
2_分區,-大園AI廠,1
2_分區,體美商_歡迎廠,1
2_分區,。幸福企業」門市,1
2_分區,五股工業區廠,1
2_分區,雄】仁武區工廠,1
2_分區,欣興電子新豐廠,1
2_分區,集團中壢廠,1
2_分區,路竹工廠,1
2_分區,竹南焚化廠,1
2_分區,工程師-八德廠,1
2_分區,食品廠副廠,1
2_分區,聯華樹林廠,1
2_分區,內湖區小型廠,1
2_分區,三峽廠-廠,1
2_分區,台中后里皆有廠,1
2_分區,線西區)-工廠,1
2_分區,.福興)-工廠,1
2_分區,輕鬆土城區小廠,1
2_分區,總務/廠,1
2_分區,印尼-駐外廠,1
2_分區,的】五股DC廠,1
2_分區,廠務環工類】廠,1
2_分區,司機兼廠,1
2_分區,貨車司機兼廠,1
2_分區,權東路六段、廠,1
2_分區,竹湖口工業區廠,1
2_分區,街日班-桃園分公司,1
2_分區,竹科科技廠,1
2_分區,行政處_機電廠,1
2_分區,新建廠,1
2_分區,/楊梅廠,1
2_分區,全興廠)廠,1
2_分區,梅高獅路科技廠,1
2_分區,AI大廠,1
2_分區,技術師/設備廠,1
2_分區,六、日，空調廠,1
2_分區,區-電線電纜廠,1
